UNIT,TIMESTAMP,TYPE,MARKET,INSTRUMENT,MAPPED_INSTRUMENT,BASE,QUOTE,BASE_ID,QUOTE_ID,TRANSFORM_FUNCTION,OPEN,HIGH,LOW,CLOSE,FIRST_TRADE_TIMESTAMP,LAST_TRADE_TIMESTAMP,FIRST_TRADE_PRICE,HIGH_TRADE_PRICE,HIGH_TRADE_TIMESTAMP,LOW_TRADE_PRICE,LOW_TRADE_TIMESTAMP,LAST_TRADE_PRICE,TOTAL_TRADES,TOTAL_TRADES_BUY,TOTAL_TRADES_SELL,TOTAL_TRADES_UNKNOWN,VOLUME,QUOTE_VOLUME,VOLUME_BUY,QUOTE_VOLUME_BUY,VOLUME_SELL,QUOTE_VOLUME_SELL,VOLUME_UNKNOWN,QUOTE_VOLUME_UNKNOWN,datetime
HOUR,1694739600,954,binance,BTCUSDT,BTC-USDT,BTC,USDT,1,7,,26481.44,26520.51,26448.19,26502.66,1694739600,1694743199,26481.43,26520.51,1694741198,26448.19,1694740021,26502.66,21611,10324,11287,0,755.9507,20021676.587525,350.10562,9272271.3759714,405.84508,10749405.2115536,0,0,2023-09-15 01:00:00+00:00
HOUR,1694743200,954,binance,BTCUSDT,BTC-USDT,BTC,USDT,1,7,,26502.66,26609.98,26502.65,26608.59,1694743200,1694746799,26502.66,26609.98,1694746007,26502.65,1694743210,26608.59,22827,13127,9700,0,738.80868,19634925.8277158,414.16385,11006719.6793524,324.64483,8628206.1483634,0,0,2023-09-15 02:00:00+00:00
HOUR,1694746800,954,binance,BTCUSDT,BTC-USDT,BTC,USDT,1,7,,26608.59,26624.52,26573.63,26615.39,1694746800,1694750399,26614.4,26624.52,1694750382,26573.63,1694749468,26615.39,18509,9815,8694,0,675.91505,17976559.6093931,369.11691,9816885.8402258,306.79814,8159673.7691673,0,0,2023-09-15 03:00:00+00:00
HOUR,1694750400,954,binance,BTCUSDT,BTC-USDT,BTC,USDT,1,7,,26615.39,26655.84,26600.39,26642.16,1694750400,1694753999,26615.4,26655.84,1694751141,26600.39,1694752391,26642.16,19503,10033,9470,0,740.50988,19722725.4532424,375.18043,9991725.1719051,365.32945,9731000.2813373,0,0,2023-09-15 04:00:00+00:00
HOUR,1694754000,954,binance,BTCUSDT,BTC-USDT,BTC,USDT,1,7,,26642.16,26642.83,26575.0,26588.99,1694754000,1694757599,26641.55,26642.83,1694754767,26575.0,1694757373,26588.99,16421,7977,8444,0,517.23558,13765798.6378987,220.98329,5880996.8423292,296.25229,7884801.7955695,0,0,2023-09-15 05:00:00+00:00
HOUR,1694757600,954,binance,BTCUSDT,BTC-USDT,BTC,USDT,1,7,,26588.99,26609.88,26564.28,26576.02,1694757600,1694761199,26588.99,26609.88,1694758791,26564.28,1694760327,26576.02,17974,8824,9150,0,487.28781,12953477.0691881,229.54767,6101922.42161,257.74014,6851554.6475781,0,0,2023-09-15 06:00:00+00:00
HOUR,1694761200,954,binance,BTCUSDT,BTC-USDT,BTC,USDT,1,7,,26576.02,26594.83,26550.99,26565.69,1694761200,1694764799,26576.01,26594.83,1694761448,26550.99,1694762595,26565.69,21706,10765,10941,0,1018.40995,27061721.8281984,484.6532,12878141.0138153,533.75675,14183580.8143831,0,0,2023-09-15 07:00:00+00:00
HOUR,1694764800,954,binance,BTCUSDT,BTC-USDT,BTC,USDT,1,7,,26565.69,26637.08,26540.61,26633.41,1694764800,1694768399,26565.69,26637.08,1694768302,26540.61,1694766044,26633.41,20644,11241,9403,0,789.07818,20977296.3484196,468.57025,12457782.4986833,320.50793,8519513.8497363,0,0,2023-09-15 08:00:00+00:00
HOUR,1694768400,954,binance,BTCUSDT,BTC-USDT,BTC,USDT,1,7,,26633.41,26690.0,26578.53,26613.78,1694768400,1694771999,26633.42,26690.0,1694768455,26578.53,1694769852,26613.78,24941,13272,11669,0,1041.26404,27726800.4138991,526.50905,14020220.5434232,514.75499,13706579.8704759,0,0,2023-09-15 09:00:00+00:00
HOUR,1694772000,954,binance,BTCUSDT,BTC-USDT,BTC,USDT,1,7,,26613.78,26657.84,26597.12,26639.64,1694772000,1694775599,26613.77,26657.84,1694773581,26597.12,1694772233,26639.64,22868,10518,12350,0,823.92225,21938346.7694689,308.9475,8225972.6808407,514.97475,13712374.0886282,0,0,2023-09-15 10:00:00+00:00
HOUR,1694775600,954,binance,BTCUSDT,BTC-USDT,BTC,USDT,1,7,,26639.64,26639.65,26375.01,26425.16,1694775600,1694779199,26639.64,26639.65,1694775604,26375.01,1694779147,26425.16,42671,18429,24242,0,2270.58046,60189852.1670666,879.2226,23307551.4679433,1391.35786,36882300.6991233,0,0,2023-09-15 11:00:00+00:00
HOUR,1694779200,954,binance,BTCUSDT,BTC-USDT,BTC,USDT,1,7,,26425.16,26470.73,26334.13,26364.66,1694779200,1694782799,26417.84,26470.73,1694779800,26334.13,1694781590,26364.66,36410,17138,19272,0,1770.64466,46764176.7171075,817.19822,21583762.2357276,953.44644,25180414.4813799,0,0,2023-09-15 12:00:00+00:00
HOUR,1694782800,954,binance,BTCUSDT,BTC-USDT,BTC,USDT,1,7,,26364.66,26526.99,26362.42,26364.97,1694782800,1694786399,26364.66,26526.99,1694785339,26362.42,1694782814,26364.97,36849,17413,19436,0,1483.77917,39217081.6860588,731.99583,19347912.7732602,751.78334,19869168.9127986,0,0,2023-09-15 13:00:00+00:00
HOUR,1694786400,954,binance,BTCUSDT,BTC-USDT,BTC,USDT,1,7,,26364.97,26416.89,26224.0,26238.14,1694786400,1694789999,26379.76,26416.89,1694786611,26224.0,1694789307,26238.14,48356,20994,27362,0,2438.38332,64169511.9954762,1033.88589,27207437.1596031,1404.49743,36962074.8358731,0,0,2023-09-15 14:00:00+00:00
HOUR,1694790000,954,binance,BTCUSDT,BTC-USDT,BTC,USDT,1,7,,26238.14,26329.6,26225.54,26321.21,1694790000,1694793599,26238.14,26329.6,1694793052,26225.54,1694790014,26321.21,29015,14146,14869,0,1113.08223,29260120.5600601,585.7627,15397812.8087927,527.31953,13862307.7512674,0,0,2023-09-15 15:00:00+00:00
HOUR,1694793600,954,binance,BTCUSDT,BTC-USDT,BTC,USDT,1,7,,26321.21,26388.36,26315.02,26379.97,1694793600,1694797199,26321.64,26388.36,1694796860,26315.02,1694793835,26379.97,25704,11982,13722,0,874.87456,23052660.2275965,442.10007,11648108.1463751,432.77449,11404552.0812214,0,0,2023-09-15 16:00:00+00:00
HOUR,1694797200,954,binance,BTCUSDT,BTC-USDT,BTC,USDT,1,7,,26379.97,26379.97,26317.01,26338.5,1694797200,1694800799,26379.97,26379.97,1694797200,26317.01,1694799288,26338.5,20675,8603,12072,0,620.58967,16352640.9027351,270.19604,7119402.3826406,350.39363,9233238.5200945,0,0,2023-09-15 17:00:00+00:00
HOUR,1694800800,954,binance,BTCUSDT,BTC-USDT,BTC,USDT,1,7,,26338.5,26405.44,26331.97,26347.38,1694800800,1694804399,26338.51,26405.44,1694803061,26331.97,1694800879,26347.38,20438,9245,11193,0,661.29286,17432590.7636122,308.36472,8129717.0930958,352.92814,9302873.6705164,0,0,2023-09-15 18:00:00+00:00
HOUR,1694804400,954,binance,BTCUSDT,BTC-USDT,BTC,USDT,1,7,,26347.38,26444.45,26340.68,26397.38,1694804400,1694807999,26347.38,26444.45,1694807262,26340.68,1694804581,26397.38,21654,10296,11358,0,692.60274,18293420.9841305,354.31192,9358810.7998323,338.29082,8934610.1842982,0,0,2023-09-15 19:00:00+00:00
HOUR,1694808000,954,binance,BTCUSDT,BTC-USDT,BTC,USDT,1,7,,26397.38,26444.1,26373.21,26415.78,1694808000,1694811599,26401.12,26444.1,1694811207,26373.21,1694808709,26415.78,18725,8170,10555,0,620.12776,16376509.4353988,256.6966,6778722.248755,363.43116,9597787.1866438,0,0,2023-09-15 20:00:00+00:00
HOUR,1694811600,954,binance,BTCUSDT,BTC-USDT,BTC,USDT,1,7,,26415.78,26506.26,26415.77,26469.14,1694811600,1694815199,26415.78,26506.26,1694812399,26415.77,1694811708,26469.14,25490,13381,12109,0,977.53111,25868272.9754378,544.73547,14415925.1173337,432.79564,11452347.8581041,0,0,2023-09-15 21:00:00+00:00
HOUR,1694815200,954,binance,BTCUSDT,BTC-USDT,BTC,USDT,1,7,,26469.14,26847.72,26469.13,26776.31,1694815200,1694818799,26469.98,26847.72,1694818246,26469.13,1694815200,26776.31,53175,30525,22650,0,2463.14395,65696932.8368157,1358.82905,36229313.0959976,1104.3149,29467619.7408181,0,0,2023-09-15 22:00:00+00:00
HOUR,1694818800,954,binance,BTCUSDT,BTC-USDT,BTC,USDT,1,7,,26776.31,26888.0,26591.73,26600.0,1694818800,1694822399,26773.98,26888.0,1694819254,26591.73,1694822296,26600.0,44399,20456,23943,0,1864.23816,49856506.9034736,899.12681,24052797.9087347,965.11135,25803708.9947389,0,0,2023-09-15 23:00:00+00:00
HOUR,1694822400,954,binance,BTCUSDT,BTC-USDT,BTC,USDT,1,7,,26600.0,26672.41,26571.42,26630.17,1694822400,1694825999,26599.99,26672.41,1694824300,26571.42,1694822727,26630.17,28029,13643,14386,0,1000.96505,26650869.5847649,414.80405,11044334.5226158,586.161,15606535.0621491,0,0,2023-09-16 00:00:00+00:00
HOUR,1694826000,954,binance,BTCUSDT,BTC-USDT,BTC,USDT,1,7,,26630.17,26694.18,26594.2,26653.31,1694826000,1694829599,26630.18,26694.18,1694827074,26594.2,1694827831,26653.31,21712,10783,10929,0,599.9591,15982080.1887965,295.52344,7872268.0541809,304.43566,8109812.1346156,0,0,2023-09-16 01:00:00+00:00
HOUR,1694829600,954,binance,BTCUSDT,BTC-USDT,BTC,USDT,1,7,,26653.31,26777.0,26653.3,26675.01,1694829600,1694833199,26653.31,26777.0,1694830881,26653.3,1694829604,26675.01,31051,17375,13676,0,1102.15987,29435651.4880604,580.23849,15497154.80277,521.92138,13938496.6852904,0,0,2023-09-16 02:00:00+00:00
HOUR,1694833200,954,binance,BTCUSDT,BTC-USDT,BTC,USDT,1,7,,26675.01,26700.0,26604.75,26616.43,1694833200,1694836799,26675.01,26700.0,1694833532,26604.75,1694836563,26616.43,26783,11795,14988,0,641.40577,17098108.6935446,293.5294,7824360.4301089,347.87637,9273748.2634357,0,0,2023-09-16 03:00:00+00:00
HOUR,1694836800,954,binance,BTCUSDT,BTC-USDT,BTC,USDT,1,7,,26616.43,26621.36,26539.89,26555.28,1694836800,1694840399,26616.44,26621.36,1694836820,26539.89,1694838525,26555.28,26863,13522,13341,0,937.49494,24932079.6770882,457.49115,12166352.7117887,480.00379,12765726.9652995,0,0,2023-09-16 04:00:00+00:00
HOUR,1694840400,954,binance,BTCUSDT,BTC-USDT,BTC,USDT,1,7,,26555.28,26583.29,26515.0,26537.76,1694840400,1694843999,26555.29,26583.29,1694840509,26515.0,1694841610,26537.76,22477,11159,11318,0,742.59541,19715473.6957238,320.89099,8519005.7424871,421.70442,11196467.9532367,0,0,2023-09-16 05:00:00+00:00
HOUR,1694844000,954,binance,BTCUSDT,BTC-USDT,BTC,USDT,1,7,,26537.76,26537.77,26467.45,26487.38,1694844000,1694847599,26537.76,26537.77,1694844081,26467.45,1694847241,26487.38,25711,12323,13388,0,756.07381,20032144.0044838,359.6318,9528137.850601,396.44201,10504006.1538828,0,0,2023-09-16 06:00:00+00:00
HOUR,1694847600,954,binance,BTCUSDT,BTC-USDT,BTC,USDT,1,7,,26487.38,26509.99,26480.0,26494.5,1694847600,1694851199,26487.39,26509.99,1694847792,26480.0,1694850305,26494.5,18704,9913,8791,0,469.92696,12450770.4000077,222.93523,5906541.5473033,246.99173,6544228.8527044,0,0,2023-09-16 07:00:00+00:00
HOUR,1694851200,954,binance,BTCUSDT,BTC-USDT,BTC,USDT,1,7,,26494.5,26536.35,26470.91,26508.08,1694851200,1694854799,26494.51,26536.35,1694854147,26470.91,1694852217,26508.08,24366,11087,13279,0,575.53975,15252680.510396,256.26767,6791543.6570048,319.27208,8461136.8533912,0,0,2023-09-16 08:00:00+00:00
HOUR,1694854800,954,binance,BTCUSDT,BTC-USDT,BTC,USDT,1,7,,26508.08,26581.98,26499.73,26501.44,1694854800,1694858399,26508.09,26581.98,1694857712,26499.73,1694858395,26501.44,21995,10264,11731,0,630.14045,16724572.9757085,311.60076,8270955.1782214,318.53969,8453617.7974871,0,0,2023-09-16 09:00:00+00:00
HOUR,1694858400,954,binance,BTCUSDT,BTC-USDT,BTC,USDT,1,7,,26501.44,26545.19,26445.0,26545.18,1694858400,1694861999,26501.44,26545.19,1694861999,26445.0,1694858713,26545.18,24789,11721,13068,0,708.39792,18773410.6166013,294.03122,7792361.177389,414.3667,10981049.4392123,0,0,2023-09-16 10:00:00+00:00
HOUR,1694862000,954,binance,BTCUSDT,BTC-USDT,BTC,USDT,1,7,,26545.18,26550.0,26485.15,26524.09,1694862000,1694865599,26545.19,26550.0,1694864804,26485.15,1694863886,26524.09,22425,10100,12325,0,492.48218,13062354.5482378,241.04322,6392820.9394217,251.43896,6669533.6088161,0,0,2023-09-16 11:00:00+00:00
HOUR,1694865600,954,binance,BTCUSDT,BTC-USDT,BTC,USDT,1,7,,26524.09,26576.38,26500.32,26550.68,1694865600,1694869199,26524.09,26576.38,1694868720,26500.32,1694866672,26550.68,22301,10929,11372,0,485.2958,12877235.4752977,251.97261,6685433.2940106,233.32319,6191802.1812871,0,0,2023-09-16 12:00:00+00:00
HOUR,1694869200,954,binance,BTCUSDT,BTC-USDT,BTC,USDT,1,7,,26550.68,26570.65,26516.83,26550.65,1694869200,1694872799,26554.34,26570.65,1694869534,26516.83,1694870427,26550.65,23321,10828,12493,0,442.155,11736910.3356759,196.2748,5209919.7488482,245.8802,6526990.5868277,0,0,2023-09-16 13:00:00+00:00
HOUR,1694872800,954,binance,BTCUSDT,BTC-USDT,BTC,USDT,1,7,,26550.65,26560.16,26490.31,26500.61,1694872800,1694876399,26550.66,26560.16,1694873530,26490.31,1694875779,26500.61,25072,11243,13829,0,726.47828,19275035.4796002,241.40266,6404691.8700583,485.07562,12870343.6095419,0,0,2023-09-16 14:00:00+00:00
HOUR,1694876400,954,binance,BTCUSDT,BTC-USDT,BTC,USDT,1,7,,26500.61,26537.69,26481.87,26507.12,1694876400,1694879999,26500.6,26537.69,1694877786,26481.87,1694876469,26507.12,23531,11921,11610,0,479.50654,12715471.2513133,213.19862,5653328.3382278,266.30792,7062142.9130855,0,0,2023-09-16 15:00:00+00:00
HOUR,1694880000,954,binance,BTCUSDT,BTC-USDT,BTC,USDT,1,7,,26507.12,26530.24,26496.14,26527.19,1694880000,1694883599,26507.12,26530.24,1694882606,26496.14,1694881574,26527.19,18952,10312,8640,0,458.47009,12157172.1552388,235.51925,6245295.3711539,222.95084,5911876.7840849,0,0,2023-09-16 16:00:00+00:00
HOUR,1694883600,954,binance,BTCUSDT,BTC-USDT,BTC,USDT,1,7,,26527.19,26622.22,26512.74,26566.98,1694883600,1694887199,26527.18,26622.22,1694886233,26512.74,1694884268,26566.98,23786,12457,11329,0,704.27077,18705175.7247043,413.95551,10994012.2747612,290.31526,7711163.4499431,0,0,2023-09-16 17:00:00+00:00
HOUR,1694887200,954,binance,BTCUSDT,BTC-USDT,BTC,USDT,1,7,,26566.98,26622.15,26554.99,26581.25,1694887200,1694890799,26566.98,26622.15,1694887507,26554.99,1694888200,26581.25,18954,8609,10345,0,506.31661,13456611.9828394,255.42612,6788598.6550564,250.89049,6668013.327783,0,0,2023-09-16 18:00:00+00:00
HOUR,1694890800,954,binance,BTCUSDT,BTC-USDT,BTC,USDT,1,7,,26581.25,26582.91,26505.4,26532.8,1694890800,1694894399,26581.26,26582.91,1694891074,26505.4,1694893599,26532.8,18142,8175,9967,0,380.62449,10099785.7796059,132.12411,3505561.7683229,248.50038,6594224.011283,0,0,2023-09-16 19:00:00+00:00
HOUR,1694894400,954,binance,BTCUSDT,BTC-USDT,BTC,USDT,1,7,,26532.8,26562.63,26526.18,26527.41,1694894400,1694897999,26532.79,26562.63,1694897048,26526.18,1694896191,26527.41,15274,7538,7736,0,216.94597,5757596.6115369,105.66275,2804094.8130988,111.28322,2953501.7984381,0,0,2023-09-16 20:00:00+00:00
HOUR,1694898000,954,binance,BTCUSDT,BTC-USDT,BTC,USDT,1,7,,26527.41,26579.99,26526.15,26570.01,1694898000,1694901599,26527.4,26579.99,1694899690,26526.15,1694898058,26570.01,15198,7763,7435,0,362.34955,9622750.4861625,220.21293,5847710.6424981,142.13662,3775039.8436644,0,0,2023-09-16 21:00:00+00:00
HOUR,1694901600,954,binance,BTCUSDT,BTC-USDT,BTC,USDT,1,7,,26570.01,26573.89,26560.0,26560.01,1694901600,1694905199,26570.0,26573.89,1694901900,26560.0,1694905199,26560.01,13187,5185,8002,0,206.03375,5474014.0720726,66.68529,1771739.7635945,139.34846,3702274.3084781,0,0,2023-09-16 22:00:00+00:00
HOUR,1694905200,954,binance,BTCUSDT,BTC-USDT,BTC,USDT,1,7,,26560.01,26571.87,26507.0,26559.67,1694905200,1694908799,26560.0,26571.87,1694905833,26507.0,1694906456,26559.67,13793,6020,7773,0,335.34545,8901910.7218125,128.49145,3410558.235319,206.854,5491352.4864935,0,0,2023-09-16 23:00:00+00:00
HOUR,1694908800,954,binance,BTCUSDT,BTC-USDT,BTC,USDT,1,7,,26559.67,26559.68,26434.05,26468.67,1694908800,1694912399,26559.67,26559.68,1694908878,26434.05,1694912118,26468.67,29046,10567,18479,0,815.15616,21601421.8466316,300.39751,7958842.3210799,514.75865,13642579.5255517,0,0,2023-09-17 00:00:00+00:00
HOUR,1694912400,954,binance,BTCUSDT,BTC-USDT,BTC,USDT,1,7,,26468.67,26515.17,26416.16,26496.35,1694912400,1694915999,26468.68,26515.17,1694915803,26416.16,1694913091,26496.35,27079,11648,15431,0,876.35447,23189736.4292572,389.77604,10314290.9569217,486.57843,12875445.4723355,0,0,2023-09-17 01:00:00+00:00
HOUR,1694916000,954,binance,BTCUSDT,BTC-USDT,BTC,USDT,1,7,,26496.35,26530.07,26490.89,26502.51,1694916000,1694919599,26496.34,26530.07,1694918915,26490.89,1694918033,26502.51,17274,8515,8759,0,680.26478,18034107.3375049,473.14108,12543557.3958659,207.1237,5490549.941639,0,0,2023-09-17 02:00:00+00:00
HOUR,1694919600,954,binance,BTCUSDT,BTC-USDT,BTC,USDT,1,7,,26502.51,26535.24,26499.76,26529.25,1694919600,1694923199,26502.5,26535.24,1694921918,26499.76,1694919777,26529.25,14792,7942,6850,0,338.56018,8978955.6595686,160.40134,4253640.37659,178.15884,4725315.2829786,0,0,2023-09-17 03:00:00+00:00
HOUR,1694923200,954,binance,BTCUSDT,BTC-USDT,BTC,USDT,1,7,,26529.25,26570.0,26508.96,26552.85,1694923200,1694926799,26529.25,26570.0,1694926321,26508.96,1694923861,26552.85,17282,8933,8349,0,374.99717,9950302.3571677,183.18614,4860976.0703047,191.81103,5089326.286863,0,0,2023-09-17 04:00:00+00:00
HOUR,1694926800,954,binance,BTCUSDT,BTC-USDT,BTC,USDT,1,7,,26552.85,26560.0,26520.0,26543.79,1694926800,1694930399,26552.84,26560.0,1694927382,26520.0,1694929377,26543.79,17366,7272,10094,0,366.37742,9722810.3522223,137.12448,3638809.4915422,229.25294,6084000.8606801,0,0,2023-09-17 05:00:00+00:00
HOUR,1694930400,954,binance,BTCUSDT,BTC-USDT,BTC,USDT,1,7,,26543.79,26545.98,26524.37,26545.41,1694930400,1694933999,26543.79,26545.98,1694933733,26524.37,1694931256,26545.41,15289,7017,8272,0,331.31515,8791443.918261,167.28882,4439040.6811255,164.02633,4352403.2371355,0,0,2023-09-17 06:00:00+00:00
HOUR,1694934000,954,binance,BTCUSDT,BTC-USDT,BTC,USDT,1,7,,26545.41,26547.37,26490.88,26495.93,1694934000,1694937599,26545.41,26547.37,1694935526,26490.88,1694937402,26495.93,16669,7330,9339,0,453.31523,12025472.640861,189.50729,5027397.6335453,263.80794,6998075.0073157,0,0,2023-09-17 07:00:00+00:00
HOUR,1694937600,954,binance,BTCUSDT,BTC-USDT,BTC,USDT,1,7,,26495.93,26553.99,26493.13,26551.14,1694937600,1694941199,26495.94,26553.99,1694939700,26493.13,1694937638,26551.14,19734,10742,8992,0,618.88472,16414060.939339,362.39704,9611912.089799,256.48768,6802148.84954,0,0,2023-09-17 08:00:00+00:00
HOUR,1694941200,954,binance,BTCUSDT,BTC-USDT,BTC,USDT,1,7,,26551.14,26582.05,26542.07,26578.69,1694941200,1694944799,26551.15,26582.05,1694944704,26542.07,1694942360,26578.69,18365,9813,8552,0,583.28374,15492254.8115821,395.3282,10501001.1588158,187.95554,4991253.6527663,0,0,2023-09-17 09:00:00+00:00
HOUR,1694944800,954,binance,BTCUSDT,BTC-USDT,BTC,USDT,1,7,,26578.69,26611.98,26568.73,26597.73,1694944800,1694948399,26578.69,26611.98,1694947860,26568.73,1694945248,26597.73,19118,9419,9699,0,595.20169,15827199.812585,316.33038,8412171.5342237,278.87131,7415028.2783613,0,0,2023-09-17 10:00:00+00:00
HOUR,1694948400,954,binance,BTCUSDT,BTC-USDT,BTC,USDT,1,7,,26597.73,26623.25,26566.67,26566.67,1694948400,1694951999,26597.73,26623.25,1694951129,26566.67,1694951999,26566.67,20868,9070,11798,0,555.77029,14781223.4286736,224.70315,5976308.9107229,331.06714,8804914.5179507,0,0,2023-09-17 11:00:00+00:00
HOUR,1694952000,954,binance,BTCUSDT,BTC-USDT,BTC,USDT,1,7,,26566.67,26583.46,26557.04,26576.85,1694952000,1694955599,26566.67,26583.46,1694952442,26557.04,1694953750,26576.85,17898,8894,9004,0,277.29565,7368467.1166589,137.81385,3661975.7966652,139.4818,3706491.3199937,0,0,2023-09-17 12:00:00+00:00
HOUR,1694955600,954,binance,BTCUSDT,BTC-USDT,BTC,USDT,1,7,,26576.85,26576.86,26527.4,26543.94,1694955600,1694959199,26576.85,26576.86,1694955602,26527.4,1694959072,26543.94,19367,8465,10902,0,496.60463,13184927.9747265,276.27961,7334594.9077511,220.32502,5850333.0669754,0,0,2023-09-17 13:00:00+00:00
HOUR,1694959200,954,binance,BTCUSDT,BTC-USDT,BTC,USDT,1,7,,26543.94,26589.19,26525.28,26538.87,1694959200,1694962799,26543.94,26589.19,1694961334,26525.28,1694962640,26538.87,21390,11663,9727,0,382.37673,10154302.0214046,198.79019,5279091.7158948,183.58654,4875210.3055098,0,0,2023-09-17 14:00:00+00:00
HOUR,1694962800,954,binance,BTCUSDT,BTC-USDT,BTC,USDT,1,7,,26538.87,26600.0,26538.47,26549.98,1694962800,1694966399,26538.86,26600.0,1694963325,26538.47,1694965213,26549.98,25454,12391,13063,0,1043.43672,27711479.2649062,563.8771,14974687.6566716,479.55962,12736791.6082346,0,0,2023-09-17 15:00:00+00:00
HOUR,1694966400,954,binance,BTCUSDT,BTC-USDT,BTC,USDT,1,7,,26549.98,26551.0,26491.0,26511.23,1694966400,1694969999,26549.98,26551.0,1694966622,26491.0,1694969104,26511.23,24490,10627,13863,0,500.09425,13261862.8108286,171.41467,4545857.3997348,328.67958,8716005.4110938,0,0,2023-09-17 16:00:00+00:00
HOUR,1694970000,954,binance,BTCUSDT,BTC-USDT,BTC,USDT,1,7,,26511.23,26531.16,26480.0,26480.0,1694970000,1694973599,26511.08,26531.16,1694972659,26480.0,1694973599,26480.0,22554,9850,12704,0,649.12957,17204816.6442942,266.2536,7057339.9201858,382.87597,10147476.7241084,0,0,2023-09-17 17:00:00+00:00
HOUR,1694973600,954,binance,BTCUSDT,BTC-USDT,BTC,USDT,1,7,,26480.0,26518.78,26464.64,26494.76,1694973600,1694977199,26480.01,26518.78,1694974251,26464.64,1694973684,26494.76,17456,8651,8805,0,385.30363,10208901.3361245,223.86268,5931148.7682009,161.44095,4277752.5679236,0,0,2023-09-17 18:00:00+00:00
HOUR,1694977200,954,binance,BTCUSDT,BTC-USDT,BTC,USDT,1,7,,26494.76,26520.76,26490.53,26505.15,1694977200,1694980799,26494.77,26520.76,1694979536,26490.53,1694979139,26505.15,15490,7567,7923,0,324.87648,8610880.1833259,188.50584,4996392.1487766,136.37064,3614488.0345493,0,0,2023-09-17 19:00:00+00:00
HOUR,1694980800,954,binance,BTCUSDT,BTC-USDT,BTC,USDT,1,7,,26505.15,26505.15,26422.0,26436.35,1694980800,1694984399,26505.14,26505.15,1694980893,26422.0,1694984342,26436.35,25694,9860,15834,0,871.19944,23065623.2606534,300.11873,7945583.1243851,571.08071,15120040.1362683,0,0,2023-09-17 20:00:00+00:00
HOUR,1694984400,954,binance,BTCUSDT,BTC-USDT,BTC,USDT,1,7,,26436.35,26497.53,26399.0,26484.92,1694984400,1694987999,26429.8,26497.53,1694987077,26399.0,1694984421,26484.92,22436,10618,11818,0,659.78454,17449131.8699812,295.20396,7807749.6597474,364.58058,9641382.2102338,0,0,2023-09-17 21:00:00+00:00
HOUR,1694988000,954,binance,BTCUSDT,BTC-USDT,BTC,USDT,1,7,,26484.92,26492.0,26438.61,26491.99,1694988000,1694991599,26484.92,26492.0,1694991599,26438.61,1694988750,26491.99,15266,8132,7134,0,366.32377,9694454.8007176,209.19386,5536080.363219,157.12991,4158374.4374986,0,0,2023-09-17 22:00:00+00:00
HOUR,1694991600,954,binance,BTCUSDT,BTC-USDT,BTC,USDT,1,7,,26491.99,26534.09,26450.0,26527.51,1694991600,1694995199,26492.0,26534.09,1694994929,26450.0,1694992564,26527.51,16398,7818,8580,0,452.19636,11979890.7428315,228.99903,6067129.9346941,223.19733,5912760.8081374,0,0,2023-09-17 23:00:00+00:00
HOUR,1694995200,954,binance,BTCUSDT,BTC-USDT,BTC,USDT,1,7,,26527.51,26553.56,26377.35,26462.41,1694995200,1694998799,26527.51,26553.56,1694995763,26377.35,1694997089,26462.41,33984,15039,18945,0,1309.71738,34654888.5857659,589.40379,15596085.2438461,720.31359,19058803.3419198,0,0,2023-09-18 00:00:00+00:00
HOUR,1694998800,954,binance,BTCUSDT,BTC-USDT,BTC,USDT,1,7,,26462.41,26489.38,26442.83,26462.63,1694998800,1695002399,26462.41,26489.38,1694999736,26442.83,1694999250,26462.63,20602,10774,9828,0,609.12709,16121615.7803349,302.44988,8004741.9137833,306.67721,8116873.8665516,0,0,2023-09-18 01:00:00+00:00
HOUR,1695002400,954,binance,BTCUSDT,BTC-USDT,BTC,USDT,1,7,,26462.63,26750.0,26458.63,26663.12,1695002400,1695005999,26462.64,26750.0,1695004326,26458.63,1695002436,26663.12,49952,28012,21940,0,2355.01586,62727697.6465325,1267.24722,33753568.6923293,1087.76864,28974128.9542032,0,0,2023-09-18 02:00:00+00:00
HOUR,1695006000,954,binance,BTCUSDT,BTC-USDT,BTC,USDT,1,7,,26663.12,26688.0,26581.71,26658.66,1695006000,1695009599,26661.42,26688.0,1695008877,26581.71,1695007022,26658.66,23246,11564,11682,0,896.75458,23889602.0704215,407.03894,10843245.7444124,489.71564,13046356.3260091,0,0,2023-09-18 03:00:00+00:00
HOUR,1695009600,954,binance,BTCUSDT,BTC-USDT,BTC,USDT,1,7,,26658.66,26680.0,26567.09,26621.75,1695009600,1695013199,26658.66,26680.0,1695009765,26567.09,1695012158,26621.75,23242,10983,12259,0,728.92638,19401188.9881213,307.44015,8181211.9980016,421.48623,11219976.9901197,0,0,2023-09-18 04:00:00+00:00
HOUR,1695013200,954,binance,BTCUSDT,BTC-USDT,BTC,USDT,1,7,,26621.75,26680.0,26605.32,26647.45,1695013200,1695016799,26622.58,26680.0,1695015518,26605.32,1695013790,26647.45,20961,11517,9444,0,542.54316,14455112.6917319,291.11753,7756988.9971127,251.42563,6698123.6946192,0,0,2023-09-18 05:00:00+00:00
